TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
A	O	_	O	_	_	O	_	_	_
partir	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
ce	O	_	O	_	_	O	_	_	_
moment	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
M	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
.	I-pers	_	I-pers.ind	_	_	O	_	_	_
Lafleur	I-pers	_	I-pers.ind	_	_	O	_	_	_
dut	O	_	O	_	_	O	_	_	_
s	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
ingénier	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
accommoder	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
table	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
perdrix	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
coqs	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
bruyère	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
geais	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
étourneaux	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
venaient	O	_	O	_	_	O	_	_	_
se	O	_	O	_	_	O	_	_	_
faire	O	_	O	_	_	O	_	_	_
prendre	O	_	O	_	_	O	_	_	_
aux	O	_	O	_	_	O	_	_	_
pièges	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
jeune	O	_	O	_	_	O	_	_	_
garçon	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter

# hipe2022:document_id = GDL-1881-01-12-10
# hipe2022:date = 1881-01-12
# hipe2022:document_type = newspaper
# hipe2022:language = fr
# hipe2022:dataset = letemps
# hipe2022:split = train
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED MISC
# letemps:publication_title = GDL
# letemps:version = v1.0
# letemps:doi = https://doi.org/10.5281/zenodo.5996744
# letemps:original_license = CC-BY-NC-SA 4.0
CANTON	O	_	O	_	_	O	_	_	_
DE	O	_	O	_	_	O	_	_	_
YAUD	B-loc	_	B-loc.adm.reg	_	_	O	_	_	_
Le	O	_	O	_	_	O	_	_	_
Tribunal	B-org	_	B-org.adm	_	_	O	_	_	_
cantcml	I-org	_	I-org.adm	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
nommé	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
11	O	_	O	_	_	O	_	_	_
janvier	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
assesseur	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
justice	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
paix	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
cercle	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Grandcour	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
M	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
.	I-pers	_	I-pers.ind	_	_	O	_	_	_
David	I-pers	_	I-pers.ind	_	_	O	_	_	_
Blanc	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
-	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
Mayor	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
Missy	B-loc	_	B-loc.adm.town	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
On	O	_	O	_	_	O	_	_	_
peut	O	_	O	_	_	O	_	_	_
ajouter	O	_	O	_	_	O	_	_	_
aux	O	_	O	_	_	O	_	_	_
noms	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
instituteurs	O	_	O	_	_	O	_	_	_
méritants	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
ont	O	_	O	_	_	O	_	_	_
obtenu	O	_	O	_	_	O	_	_	_
cette	O	_	O	_	_	O	_	_	_
année	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
prix	O	_	O	_	_	O	_	_	_
Boissier	O	_	O	_	_	O	_	_	_
ceux	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
M	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
.	I-pers	_	I-pers.ind	_	_	O	_	_	_
Ernest	I-pers	_	I-pers.ind	_	_	O	_	_	_
Duez	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
instituteur	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
première	O	_	O	_	_	O	_	_	_
classe	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
Gudrefin	B-loc	_	B-loc.adm.town	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
M	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
.	I-pers	_	I-pers.ind	_	_	O	_	_	_
Louis	I-pers	_	I-pers.ind	_	_	O	_	_	_
Cornuz	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
instituteur	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
Mur	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Ces	O	_	O	_	_	O	_	_	_
deux	O	_	O	_	_	O	_	_	_
instituteurs	O	_	O	_	_	O	_	_	_
avaient	O	_	O	_	_	O	_	_	_
déjà	O	_	O	_	_	O	_	_	_
obtenu	O	_	O	_	_	O	_	_	_
il	O	_	O	_	_	O	_	_	_
y	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
deux	O	_	O	_	_	O	_	_	_
ans	O	_	O	_	_	O	_	_	_
une	O	_	O	_	_	O	_	_	_
distinction	O	_	O	_	_	O	_	_	_
semblable	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Le	O	_	O	_	_	O	_	_	_
conseil	B-org	_	B-org.adm	_	_	O	_	_	_
d	I-org	_	I-org.adm	_	_	O	_	_	NoSpaceAfter
'	I-org	_	I-org.adm	_	_	O	_	_	NoSpaceAfter
administration	I-org	_	I-org.adm	_	_	O	_	_	_
du	I-org	_	I-org.adm	_	_	O	_	_	_
chemin	I-org	_	I-org.adm	_	_	O	_	_	_
de	I-org	_	I-org.adm	_	_	O	_	_	_
fer	I-org	_	I-org.adm	_	_	O	_	_	_
du	I-org	_	I-org.adm	_	_	O	_	_	_
Simplon	I-org	_	I-org.adm	_	_	B-loc.phys.geo	_	_	_
a	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
vue	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
reprise	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
exploitation	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
ligne	O	_	O	_	_	O	_	_	_
Bouveret	B-loc	_	B-loc.adm.town	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
Brigue	B-loc	_	B-loc.adm.town	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
s	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
est	O	_	O	_	_	O	_	_	_
opérée	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
1	O	_	O	_	_	O	_	_	_
janvier	O	_	O	_	_	O	_	_	_
1881	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
reconstitué	O	_	O	_	_	O	_	_	_
auparavant	O	_	O	_	_	O	_	_	_
son	O	_	O	_	_	O	_	_	_
bureau	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
modifié	O	_	O	_	_	O	_	_	_
comme	O	_	O	_	_	O	_	_	_
suit	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
organisation	O	_	O	_	_	O	_	_	_
intérieure	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
Compagnie	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
M	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
.	I-pers	_	I-pers.ind	_	_	O	_	_	_
Ceresole	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
jusqu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
ici	O	_	O	_	_	O	_	_	_
président	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
comité	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
direction	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
été	O	_	O	_	_	O	_	_	_
nommé	O	_	O	_	_	O	_	_	_
t	O	_	O	_	_	O	_	_	_
président	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
conseil	B-org	_	B-org.adm	_	_	O	_	_	_
d	I-org	_	I-org.adm	_	_	O	_	_	NoSpaceAfter
'	I-org	_	I-org.adm	_	_	O	_	_	NoSpaceAfter
administration	I-org	_	I-org.adm	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
»	O	_	O	_	_	O	_	_	_
Il	O	_	O	_	_	O	_	_	_
reste	O	_	O	_	_	O	_	_	_
chargé	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
tractations	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
poursuivre	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
Suisse	B-loc	_	B-loc.adm.town	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
hors	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Suisse	B-loc	_	B-loc.adm.town	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
percement	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
tunnel	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
Simplon	B-loc	_	B-loc.phys.geo	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
M	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
.	I-pers	_	I-pers.ind	_	_	O	_	_	_
JulesJVIonnerat	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
jusqu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
ici	O	_	O	_	_	O	_	_	_
président	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
été	O	_	O	_	_	O	_	_	_
nommé	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
vice	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
président	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
conseil	B-org	_	B-org.adm	_	_	O	_	_	_
d	I-org	_	I-org.adm	_	_	O	_	_	NoSpaceAfter
'	I-org	_	I-org.adm	_	_	O	_	_	NoSpaceAfter
administration	I-org	_	I-org.adm	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
»	O	_	O	_	_	O	_	_	_
M	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
.	I-pers	_	I-pers.ind	_	_	O	_	_	_
Lommel	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
jusqu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
ici	O	_	O	_	_	O	_	_	_
membre	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
comité	B-org	_	B-org.adm	_	_	O	_	_	_
de	I-org	_	I-org.adm	_	_	O	_	_	_
direction	I-org	_	I-org.adm	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
été	O	_	O	_	_	O	_	_	_
nommé	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
directeur	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
ia	O	_	O	_	_	O	_	_	_
construction	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
exploitation	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
»	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Communiqué	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
PAYERNE	B-loc	_	B-loc.adm.town	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
—	O	_	O	_	_	O	_	_	_
Le	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
comité	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
an	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
J	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
distribué	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	_
janvier	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
aux	O	_	O	_	_	O	_	_	_
pauvres	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
localité	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
706	O	_	O	_	_	O	_	_	_
fr	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
dons	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
toute	O	_	O	_	_	O	_	_	_
nature	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Cette	O	_	O	_	_	O	_	_	_
somme	O	_	O	_	_	O	_	_	_
avait	O	_	O	_	_	O	_	_	_
été	O	_	O	_	_	O	_	_	_
fournie	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
charité	O	_	O	_	_	O	_	_	_
publique	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
legs	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
feu	O	_	O	_	_	O	_	_	_
M	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
.	I-pers	_	I-pers.ind	_	_	O	_	_	_
A	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
.	I-pers	_	I-pers.ind	_	_	O	_	_	_
Tavel	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
AIGLE	B-loc	_	B-loc.adm.town	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
—	O	_	O	_	_	O	_	_	_
La	O	_	O	_	_	O	_	_	_
jeunesse	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
écoles	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Aigle	B-loc	_	B-loc.adm.town	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
orgauisé	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
24	O	_	O	_	_	O	_	_	_
décembre	O	_	O	_	_	O	_	_	_
dernier	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
une	O	_	O	_	_	O	_	_	_
vente	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
faveur	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
une	O	_	O	_	_	O	_	_	_
meilleure	O	_	O	_	_	O	_	_	_
installation	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
écoles	O	_	O	_	_	O	_	_	_
enfantines	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
La	O	_	O	_	_	O	_	_	_
recette	O	_	O	_	_	O	_	_	_
brute	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
cette	O	_	O	_	_	O	_	_	_
vente	O	_	O	_	_	O	_	_	_
s	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
est	O	_	O	_	_	O	_	_	_
élevée	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
somme	O	_	O	_	_	O	_	_	_
considérable	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
1633	O	_	O	_	_	O	_	_	_
francs	O	_	O	_	_	O	_	_	_
64	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Tous	O	_	O	_	_	O	_	_	_
frais	O	_	O	_	_	O	_	_	_
déduits	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
il	O	_	O	_	_	O	_	_	_
reste	O	_	O	_	_	O	_	_	_
1417	O	_	O	_	_	O	_	_	_
fr	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
22	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
lesquels	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
joints	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
bénéfice	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
une	O	_	O	_	_	O	_	_	_
soirée	O	_	O	_	_	O	_	_	_
dramatique	O	_	O	_	_	O	_	_	_
donnée	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
élèves	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
collège	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
école	O	_	O	_	_	O	_	_	_
supérieure	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
mois	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
novembre	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
portent	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
1843	O	_	O	_	_	O	_	_	_
fr	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
72	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
somme	O	_	O	_	_	O	_	_	_
totale	O	_	O	_	_	O	_	_	_
réunie	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
YVORNE	B-loc	_	B-loc.adm.town	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
—	O	_	O	_	_	O	_	_	_
On	O	_	O	_	_	O	_	_	_
lit	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
Messager	B-org	_	B-org.ent	_	_	O	_	_	_
des	I-org	_	I-org.ent	_	_	O	_	_	_
Alpes	I-org	_	I-org.ent	_	_	B-loc.phys.geo	_	_	_
:	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
Le	O	_	O	_	_	O	_	_	_
8	O	_	O	_	_	O	_	_	_
janvier	O	_	O	_	_	O	_	_	_
courant	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
Conseil	O	_	O	_	_	O	_	_	_
communal	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Yvorne	B-loc	_	B-loc.adm.town	_	_	O	_	_	_
était	O	_	O	_	_	O	_	_	_
réuni	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
procéder	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
élection	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
deux	O	_	O	_	_	O	_	_	_
membres	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
Municipalité	B-org	_	B-org.adm	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
remplacement	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
autant	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
membres	O	_	O	_	_	O	_	_	_
démissionnaires	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
»	O	_	O	_	_	O	_	_	_
Jusque	O	_	O	_	_	O	_	_	_
là	O	_	O	_	_	O	_	_	_
rien	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
extraordinaire	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
nous	O	_	O	_	_	O	_	_	_
eussions	O	_	O	_	_	O	_	_	_
passé	O	_	O	_	_	O	_	_	_
ce	O	_	O	_	_	O	_	_	_
fait	O	_	O	_	_	O	_	_	_
sous	O	_	O	_	_	O	_	_	_
silence	O	_	O	_	_	O	_	_	_
sans	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
incident	O	_	O	_	_	O	_	_	_
suivant	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
»	O	_	O	_	_	O	_	_	_
Pour	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
un	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
sièges	O	_	O	_	_	O	_	_	_
vacants	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
M	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
.	I-pers	_	I-pers.ind	_	_	O	_	_	_
l	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
'	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
ancien	I-pers	_	I-pers.ind	_	_	O	_	_	_
syndic	I-pers	_	I-pers.ind	_	_	O	_	_	_
Pierre	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
-	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
Abram	I-pers	_	I-pers.ind	_	_	O	_	_	_
Petilmermet	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
excellent	O	_	O	_	_	O	_	_	_
homme	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
bon	O	_	O	_	_	O	_	_	_
citoyen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
connu	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
tout	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
canton	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
était	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
compétition	O	_	O	_	_	O	_	_	_
avec	O	_	O	_	_	O	_	_	_
son	O	_	O	_	_	O	_	_	_
petit	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
fils	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
