TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
125	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
1865	O	_	O	_	_	O	_	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
66	O	_	O	_	_	O	_	_	_
140	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
1870	O	_	O	_	_	O	_	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
71	O	_	O	_	_	O	_	_	_
215	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
1871	O	_	O	_	_	O	_	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
72	O	_	O	_	_	O	_	_	_
280	O	_	O	_	_	O	_	_	NoSpaceAfter
;	O	_	O	_	_	O	_	_	NoSpaceAfter
zur	O	_	O	_	_	O	_	_	_
Versteuerung	O	_	O	_	_	O	_	_	_
wurden	O	_	O	_	_	O	_	_	_
angemeldet	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Erzeugungs=Periode:	O	_	O	_	_	O	_	_	NoSpaceAfter
1850	O	_	O	_	_	O	_	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
51	O	_	O	_	_	O	_	_	_
4	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
905	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
677	O	_	O	_	_	O	_	_	_
Centner	O	_	O	_	_	O	_	_	_
Rüben	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
1860	O	_	O	_	_	O	_	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
61	O	_	O	_	_	O	_	_	_
14	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
317	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
890	O	_	O	_	_	O	_	_	NoSpaceAfter
Centner	O	_	O	_	_	O	_	_	_
Rüben	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
1865	O	_	O	_	_	O	_	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
66	O	_	O	_	_	O	_	_	_
16	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
589	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
158	O	_	O	_	_	O	_	_	_
Centner	O	_	O	_	_	O	_	_	_
Rüben	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
1870	O	_	O	_	_	O	_	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
71	O	_	O	_	_	O	_	_	NoSpaceAfter
33	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
057	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
457	O	_	O	_	_	O	_	_	_
Centner	O	_	O	_	_	O	_	_	_
Rüben	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
1871	O	_	O	_	_	O	_	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
72	O	_	O	_	_	O	_	_	_
28	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
732	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
365	O	_	O	_	_	O	_	_	_
Centner	O	_	O	_	_	O	_	_	NoSpaceAfter
Rüben	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Von	O	_	O	_	_	O	_	_	_
letzterem	O	_	O	_	_	O	_	_	_
Quantum	O	_	O	_	_	O	_	_	_
entfallen	O	_	O	_	_	O	_	_	_
auf	O	_	O	_	_	O	_	_	_
Oesterreich	O	_	O	_	_	O	_	_	_
25	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
240	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
238	O	_	O	_	_	O	_	_	NoSpaceAfter
Centner	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
auf	O	_	O	_	_	O	_	_	_
Ungarn	O	_	O	_	_	O	_	_	_
3	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
492	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
127	O	_	O	_	_	O	_	_	_
Centner	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Factisch	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Besteue¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
rung	O	_	O	_	_	O	_	_	_
unterzogen	O	_	O	_	_	O	_	_	_
wurden	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
Oesterreich	O	_	O	_	_	O	_	_	_
21	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
443	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
435	O	_	O	_	_	O	_	_	_
Centner	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	NoSpaceAfter
Ungarn	O	_	O	_	_	O	_	_	_
2	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
848	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
040	O	_	O	_	_	O	_	_	_
Centner	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Die	O	_	O	_	_	O	_	_	_
Verbrauchsabgabe	O	_	O	_	_	O	_	_	_
von	O	_	O	_	_	O	_	_	_
Zucker	O	_	O	_	_	O	_	_	_
betrug	O	_	O	_	_	O	_	_	_
im	O	_	O	_	_	O	_	_	_
Jahre:	O	_	O	_	_	O	_	_	_
1850	O	_	O	_	_	O	_	_	NoSpaceAfter
153	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
377	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
,	O	_	O	_	_	O	_	_	_
1861	O	_	O	_	_	O	_	_	_
5	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
759	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
202	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
,	O	_	O	_	_	O	_	_	_
1865	O	_	O	_	_	O	_	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
66	O	_	O	_	_	O	_	_	_
6	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
116	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
587	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
,	O	_	O	_	_	O	_	_	NoSpaceAfter
1870	O	_	O	_	_	O	_	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
71	O	_	O	_	_	O	_	_	_
11	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
650	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
865	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
,	O	_	O	_	_	O	_	_	_
1871	O	_	O	_	_	O	_	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
72	O	_	O	_	_	O	_	_	_
9	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
962	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
730	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Die	O	_	O	_	_	O	_	_	_
Steuer=Restitution	O	_	O	_	_	O	_	_	_
für	O	_	O	_	_	O	_	_	_
exportirten	O	_	O	_	_	O	_	_	_
Zucker	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
4	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
55	O	_	O	_	_	O	_	_	_
kr	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
für	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
Centner	O	_	O	_	_	O	_	_	_
Rohzucker	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
5	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
59	O	_	O	_	_	O	_	_	_
kr	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
für	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
Centner	O	_	O	_	_	O	_	_	NoSpaceAfter
Raffinadzucker	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
betrug	O	_	O	_	_	O	_	_	_
1872	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
Oesterreich	O	_	O	_	_	O	_	_	_
6	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
361	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
715	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
,	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	NoSpaceAfter
Ungarn	O	_	O	_	_	O	_	_	_
253	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
971	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Das	O	_	O	_	_	O	_	_	_
Erträgniß	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Verzehrungssteuer	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
Wien	O	_	O	_	_	O	_	_	_
im	O	_	O	_	_	O	_	_	_
Jahre	O	_	O	_	_	O	_	_	NoSpaceAfter
1872	O	_	O	_	_	O	_	_	_
beziffert	O	_	O	_	_	O	_	_	_
sich	O	_	O	_	_	O	_	_	_
mit	O	_	O	_	_	O	_	_	_
11	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
296	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
584	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
gegen	O	_	O	_	_	O	_	_	_
10	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
266	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
531	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
im	O	_	O	_	_	O	_	_	NoSpaceAfter
Jahre	O	_	O	_	_	O	_	_	_
1871	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Davon	O	_	O	_	_	O	_	_	_
entfallen	O	_	O	_	_	O	_	_	_
229	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
815	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
auf	O	_	O	_	_	O	_	_	_
Branntwein	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
1	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
603	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
396	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
auf	O	_	O	_	_	O	_	_	_
Wein	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
Most	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
2	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
806	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
868	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
auf	O	_	O	_	_	O	_	_	_
Bier	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
1	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
971	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
916	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
auf	O	_	O	_	_	O	_	_	_
Fleisch	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
2	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
299	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
008	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
auf	O	_	O	_	_	O	_	_	_
andere	O	_	O	_	_	O	_	_	_
Objecte	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	NoSpaceAfter
2	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
385	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
581	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
auf	O	_	O	_	_	O	_	_	_
Verwaltungseinnahmen	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
In	O	_	O	_	_	O	_	_	_
Pest=Ofen	O	_	O	_	_	O	_	_	_
brachte	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Verzehrungssteuer	O	_	O	_	_	O	_	_	_
2	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
941	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
225	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Steigerung	O	_	O	_	_	O	_	_	_
gegen	O	_	O	_	_	O	_	_	_
1871	O	_	O	_	_	O	_	_	_
239	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
075	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
)	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
Prag	O	_	O	_	_	O	_	_	_
1	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
439	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
324	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Steigerung	O	_	O	_	_	O	_	_	_
gegen	O	_	O	_	_	O	_	_	_
1871	O	_	O	_	_	O	_	_	_
107	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
989	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
)	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
Triest	O	_	O	_	_	O	_	_	_
872	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
633	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Steigerung	O	_	O	_	_	O	_	_	_
gegen	O	_	O	_	_	O	_	_	_
1871	O	_	O	_	_	O	_	_	_
70	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
320	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
)	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
Graz	O	_	O	_	_	O	_	_	_
810	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
617	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Steigerung	O	_	O	_	_	O	_	_	_
gegen	O	_	O	_	_	O	_	_	_
1871	O	_	O	_	_	O	_	_	_
74	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
493	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
)	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
sämmtlichen	O	_	O	_	_	O	_	_	_
geschlossenen	O	_	O	_	_	O	_	_	NoSpaceAfter
Städten	O	_	O	_	_	O	_	_	_
18	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
952	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
914	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Steigerung	O	_	O	_	_	O	_	_	_
gegen	O	_	O	_	_	O	_	_	_
1871	O	_	O	_	_	O	_	_	_
1	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
476	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
823	O	_	O	_	_	O	_	_	_
fl	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
)	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Wien	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
4	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Juli	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
[Die	O	_	O	_	_	O	_	_	_
Aushilfsvereine	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
]	O	_	O	_	_	O	_	_	_
Nach	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
nach	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
wenn	O	_	O	_	_	O	_	_	_
auch	O	_	O	_	_	O	_	_	NoSpaceAfter
entschieden	O	_	O	_	_	O	_	_	_
zu	O	_	O	_	_	O	_	_	_
langsam	O	_	O	_	_	O	_	_	_
für	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	_
bestehende	O	_	O	_	_	O	_	_	_
Bedürfniß	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
organisiren	O	_	O	_	_	O	_	_	NoSpaceAfter
sich	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Aushilfsvereine	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
=Comités	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
verschiedenen	O	_	O	_	_	O	_	_	_
Reichs¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
theilen	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Am	O	_	O	_	_	O	_	_	_
weitesten	O	_	O	_	_	O	_	_	_
ist	O	_	O	_	_	O	_	_	_
Ungarn	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	_
an	O	_	O	_	_	O	_	_	_
Selbsthilfe	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
rasche	O	_	O	_	_	O	_	_	NoSpaceAfter
Beweglichkeit	O	_	O	_	_	O	_	_	_
gewöhnte	O	_	O	_	_	O	_	_	_
Land	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
vorgerückt	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Nur	O	_	O	_	_	O	_	_	_
hat	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
wie	O	_	O	_	_	O	_	_	_
unser	O	_	O	_	_	O	_	_	NoSpaceAfter
Pester	O	_	O	_	_	O	_	_	_
Correspondent	O	_	O	_	_	O	_	_	_
an	O	_	O	_	_	O	_	_	_
anderer	O	_	O	_	_	O	_	_	_
Stelle	O	_	O	_	_	O	_	_	_
andeutet	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
wie	O	_	O	_	_	O	_	_	_
bereits	O	_	O	_	_	O	_	_	NoSpaceAfter
hieher	O	_	O	_	_	O	_	_	_
gedrungene	O	_	O	_	_	O	_	_	_
Klagen	O	_	O	_	_	O	_	_	_
bestätigen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
ungarische	O	_	O	_	_	O	_	_	_
Organisation	O	_	O	_	_	O	_	_	NoSpaceAfter
einen	O	_	O	_	_	O	_	_	_
großen	O	_	O	_	_	O	_	_	_
Fehler	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
nämlich	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
daß	O	_	O	_	_	O	_	_	_
sie	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
sich	O	_	O	_	_	O	_	_	_
anschmiegend	O	_	O	_	_	O	_	_	_
an	O	_	O	_	_	O	_	_	NoSpaceAfter
die	O	_	O	_	_	O	_	_	_
von	O	_	O	_	_	O	_	_	_
Pest	O	_	O	_	_	O	_	_	_
aus	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	_
ganze	O	_	O	_	_	O	_	_	_
Land	O	_	O	_	_	O	_	_	_
umfangende	O	_	O	_	_	O	_	_	_
Centralisation	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	NoSpaceAfter
ganze	O	_	O	_	_	O	_	_	_
Hilfswerk	O	_	O	_	_	O	_	_	_
bei	O	_	O	_	_	O	_	_	_
dem	O	_	O	_	_	O	_	_	_
Pester	O	_	O	_	_	O	_	_	_
Aushilfs=Comité	O	_	O	_	_	O	_	_	_
zu	O	_	O	_	_	O	_	_	_
concentriren	O	_	O	_	_	O	_	_	NoSpaceAfter
scheint	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Die	O	_	O	_	_	O	_	_	_
Wirkung	O	_	O	_	_	O	_	_	_
dieses	O	_	O	_	_	O	_	_	_
allerdings	O	_	O	_	_	O	_	_	_
nicht	O	_	O	_	_	O	_	_	_
beabsichtigten	O	_	O	_	_	O	_	_	_
Uebel¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
standes	O	_	O	_	_	O	_	_	_
wird	O	_	O	_	_	O	_	_	_
